original_path,sha256,bytes,category,disposition,destination,notes
benchmarks/open_review/rounds/round_007/batchA/ai_review/open_set_seed_review_summary.json,6949b5947388fe90c2c34575f26b2b3b5aebc56b908acfec99f7f564a26cf4b8,81697,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/ai_review/open_set_seed_review_summary.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchA/input/hf_batch.json,428491a175395eb844388829edbf43afa15946f63e48266936e998e6e626fb9c,8172,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/input/hf_batch.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchA/mechanical_prescreen.json,5189847d9478e8c8baefb3c251200f21433014531dd09f608be121eb0cf7b133,12740,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/mechanical_prescreen.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchA/mechanical_prescreen.md,0a5120bff2043b7ae62ceb369585fac72427836ee65f279ed8184bbae4852a1e,1111,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/mechanical_prescreen.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchA/open_set_seed_output.json,16aaefad5ba1c85d0ce52eb168b85ef77803f3f19d2521dc491c080d032dba7d,22743,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/open_set_seed_output.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchA/run_review_packets_pending.json,c468c84aeae945b726fd67ff356e9e70f832bf0dbacf11a05d4ee23d3b117212,95132,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchA/run_review_packets_pending.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/README.md,0fc464e3a963db31d252bd5a875afbab0e957180becf0fc3f9a5deaf41f23c8b,4501,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_disagreements.json,abbbb0afaa2f151cdc4febb038c22cafda085130d5cd8e248a3bd0ddee900d34,241,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_disagreements.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_review_packets.json,eba57b2f9487dcdf8a548987342700b18f9c79455bf5d52f28c1d8c59fe463a0,56573,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_review_packets.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_review_report.md,27fb5147db131333a3d63e732574acde4d8d456a4831d62e3a9a093d73f49ef1,1145,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_review_report.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_seed_review_summary.json,d3d8d82548bc95ea68abdb794c2b7dc86a866bba7b11ec99c923470a2f136fa8,89994,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/ai_review/open_set_seed_review_summary.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/input/hf_batch.json,7b7ce48a7315625fe29d4e7d0ed386fa4d7dbe840c2c26ae5049fa891125db9f,15763,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/input/hf_batch.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/mechanical_prescreen.json,7974eb93fdf70912e8b799c203cc875248507aab308637ed8442ea53670757eb,14097,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/mechanical_prescreen.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/mechanical_prescreen.md,7890600c96aeab297ba3e1f98a6343c7714fee28211d58c5cb0a04a83fe36db0,1112,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/mechanical_prescreen.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/open_set_seed_output.json,f59a0253c265b2afd9cf941968944bd350b1997c28c3717a31ef48df67a7a65c,27276,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/open_set_seed_output.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_007/batchB/run_review_packets_pending.json,f9034eb3ff8f052cf63b7ffd974507e0a01e57b701dc1d7fad865747d44b6162,123601,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_007/batchB/run_review_packets_pending.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/README.md,252a3aa2e10aa96a7fa06d1a2977915d828d52663ddcf045597effaa2b17c456,4355,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_01/README.md,b2a26f4293e3b593426012341168034c321a6c888651f1860a2bc88c7824897e,4119,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_01/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_01/model_benefit_judged.json,70ddf3fe3d06d067a09e9fb687fdb3901fac0498ab779d8aaa8b23a8890b219d,24516,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_01/model_benefit_judged.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_01/winrate.json,343cca4defc2d5b7ac120b5916a86578d0ff9cea6b353632d9af1c3bec8d96c6,422,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_01/winrate.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_02/README.md,17d8d1e8dae38f5c5cc5eb8e7bc2efc36d2ad2eb665e6122bedb0726bedfc5ba,3197,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_02/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_02/model_benefit_append.json,4e56b3352ec51e83b1986f8b82dda35cbaea9c69506aa907194e6aada08e5388,18675,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_02/model_benefit_append.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_008/payoff_run_02/winrate.json,9aefe1f757a9568e9cf2506e36a632f5657a7b9a3bc6b91b4c8ed087bb115fb5,421,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_008/payoff_run_02/winrate.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_009/README.md,8e4c1dfa2ba9ad5f2e3b072dcd5d5d6b471c1974b0ca03c86a9533b5aec8f631,2369,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_009/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_010/README.md,75904ee0747385fb01b925fe502b40d998e8a88034ddc9ef37b1d1c5a28b0cc1,9998,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_010/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_011/README.md,25dc801dce1e23d58a8c5c7a0210300176559bb71d0cfaad1adf0644c195947c,5213,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_011/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_012/README.md,18de71926ae12faa772d91383cf524aca150dcffa98cd3beb51fa2d78d4c0193,4483,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_012/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/README.md,cab10cc15f093266866ed870f10c5d3e16353e02d47a99f12c423b39645a866f,3396,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/human_review/README.md,2470757e0b2911278cd09ea4fc919114fe569e1072a4c0669dc10da3409b9f93,1421,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/human_review/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/human_review/RESULTS.md,bf64d639612a9b44658c2b4bcccdc65d4540e728a82eba4bf54a232d3398e226,2875,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/human_review/answer_key.json,85ca0e636b0c220276c9e79fc645e6ed454ff36509b3f30b4fd373617539d429,2435,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/human_review/answer_key.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/human_review/review_pack.json,28058e4b89e72ab8e6ad665242ff0b7c232cae0e1bf2f234b789a7829c013d9b,15863,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/human_review/review_pack.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_013/human_review/review_pack.md,6a001c0d52979d632845ea823b90d1400f0cf120ed3d0d4af0dbf25f0a20204f,12828,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_013/human_review/review_pack.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_014/README.md,73d2d6e31b1c288a19b6ed426f1a8472ccd4f3b8f53621c1cbcacb3a2c4c63bd,4358,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_014/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_014/human_review/answer_key.json,2619b524c45942ca6997ff687b0460066e44297242beb55e5350d1553f90dd1d,3131,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_014/human_review/answer_key.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_014/human_review/review_pack.json,be8d561ae99fea3600e591ce3b1f0c87d7218c1505b09b7c8fd96de0c18f5f7a,12524,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_014/human_review/review_pack.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_014/human_review/review_pack.md,c5cf5e19d0b035963bb119f1b1d5957264a4a59f918c154e93d83bf3c21606a7,9808,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_014/human_review/review_pack.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_015/README.md,9ff6fead2b9d4a773b4f694d1a80d4cbef3865b11ca3049a84e1b660ce7e2782,3385,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_015/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_016/README.md,b1d30fc2c7488522542feac2df297a85515a3ccfcb536a1b20c442c11fd45613,6244,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_016/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_017/README.md,b46098633cd01da75faa9ecc7728231f34a688fb0a0c6e53689db41bb7d20d03,3217,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_017/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_018/README.md,1f9b2f92010c02ab15a05b8c0e651b218e31a4c725e3a92539ea47028df8da64,3387,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_018/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/README.md,258303ba922e9e37badb2937f1a2c27a9c218fcbe79366329efc46abcdd1313f,4056,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/human_review/README.md,9d71744bac8ff0328665266e5421baa2fbe6a1f22be8696eb5ee9e70cc9d927a,1852,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/human_review/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/human_review/RESULTS.md,55bcce0585f6b19121e3627ce99dfaac463323136d70d44b9f5f638a32c64b25,2247,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/human_review/answer_key.json,c5615cf672928fd9a5aebe8c6d85a400499a2b810745a5712224a9052d6b0a79,5843,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/human_review/answer_key.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/human_review/review_pack.json,d7a050424bcb2e62bcfc4068363382b57415ceb5525e8c432ea3309cdb139c54,50403,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/human_review/review_pack.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_019/human_review/review_pack.md,b4bb01858685857bda876e9229d3b46043ee52c41543378f3f4f095a5549662a,43072,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_019/human_review/review_pack.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_020/README.md,00a1cd733e896421166f6cd0d335ceaf311e3e33b406a5645564a30b54a78d1f,3225,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_020/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_021/README.md,780f8b3498fef9e464a4de54cedf5bcac5bc23b94b85007a089070957665c7c7,5552,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_021/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_022/human_review/RESULTS.md,a784b1b1878cbd7518d35e825f626224c775214f47c107285c678f0bf1a33e36,5690,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_022/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_022/human_review/reviewer_a.csv,4e7aaa739704b8db7e9093edcd1807703c9b0d6bc31403f23273c84c9fcfe0cb,4200,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_022/human_review/reviewer_a.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_022/human_review/reviewer_a.md,30f70e54225d4dcedfa6a5ffa8ebb843d106c8b8bd26f169c8013c9b8166090a,5239,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_022/human_review/reviewer_a.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_022/human_review/reviewer_b.csv,eba184d2c9d3c1bc47a25cdd61f7c3fe95fbefe04be40e00559677183a2c39f9,2063,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_022/human_review/reviewer_b.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_023/README.md,23971c68e968bbfcd2699ac2ccccdf7a18e5a6dc6bb65f19a90e983cddd99fd3,6507,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_023/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_023/human_review/RESULTS.md,b3c2eb34d10af621ec0f6b71572dfd39b74899d924229f4b751dc1297b7f58e1,4273,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_023/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_023/human_review/scores.csv,93a8918c430b8b79c6c9a23081d4142afa54375841b28c87ba571efe8dbc3709,1658,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_023/human_review/scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_024/README.md,d7f1579d5b15950143a8b8e0cad39345a9232ded846aa3b20bed099c22e6b59a,7854,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_024/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_024/human_review/RESULTS.md,91061e37f9a1e43e24c212a8f461f7a9c6c66821fbddccdaea16d58b9745d867,4718,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_024/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/README.md,75014b512bb6eedd00200737614630dff24a1ce9289968830aafafbba05d5eaa,4004,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/human_review/RESULTS.md,71abfc186aa47a7deb3ce4a0bf252f5c4b9d9d4110e24478114c257306f3dc44,5789,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/human_review/r1_review_items_annotated.json,2ef58648804d80efdd995398f2b6b0d8da109651b156e457c2d33c21fd56cb94,45622,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/human_review/r1_review_items_annotated.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/human_review/r1_scores.csv,3580347a90f369136429f6933366010e0e822a56a3fed02aeed16924e4c77e45,3495,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/human_review/r1_scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/human_review/r2_scores.csv,c7eee714f4cbd7fab76e8607352ee498dd6fb608aaa8827810af219e377ac5b1,1461,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/human_review/r2_scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_025/human_review/r3_review.md,05214fb2e0a9a598ee7e2619a1cdf619214f5ebe84bbe9f896c2ad3dee4ae7bf,1961,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_025/human_review/r3_review.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_026/README.md,8522421214394ecef8599ce4ac90369c3f8e160732720c51b5a9f4110b0c9421,3089,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_026/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_026/activation_probe_pythia14m.json,93c3c4dd86a780f5e682528916cc76704f4021484f696ffe710864057c273217,6893,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_026/activation_probe_pythia14m.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_026/activation_probe_pythia14m_stelling.json,7214bfa08ea70d21e9880bff4ecc15c9c16bf83eff61ef1aea78276f6edfea1c,6879,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_026/activation_probe_pythia14m_stelling.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_027/README.md,5187849a282666c8e954f8e0d031c49b5840f354f0f54561734cba0d936596df,3662,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_027/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_027/activation_probe_pythia14m_transfer_permutation.json,3b48761e3efffc5cc0254cc34c5a2f7deb908820889963204a0f83994c30bba5,11729,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_027/activation_probe_pythia14m_transfer_permutation.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_027/activation_probe_pythia31m_transfer_permutation.json,caa0e5daa3b6a48505a0f5a04e321a5827c3d522a368db779e63e1bd22ad8566,11738,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_027/activation_probe_pythia31m_transfer_permutation.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_028/README.md,47280c6d10a1ad6e2bef92437092e876fd76c724fdb3d6981af1bdddbfdebb1a,5378,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_028/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_028/activation_probe_pythia14m_gpt41verdict.json,4532e5aee1d791077fb914f33dd86812d31d2de1856efea6c8cbbc68e89dc383,11343,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_028/activation_probe_pythia14m_gpt41verdict.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_028/dialectic_verdicts_gpt41.json,81314f998e7c6585d7f3e515345a22730dd1c70099674a3c91d8f50fe78d4b99,2709,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_028/dialectic_verdicts_gpt41.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_029/README.md,cc6ceaa8d48f7b904ca23dd16ae1626c05ea3f01e1925cf800eb2f9f70bebff8,3381,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_029/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_029/human_review/RESULTS.md,de0ddcef7c4bc746f47166c82e4bba9eb6ed9a4ef36dad88c864eb294ddd405a,6519,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_029/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_029/human_review/r1_scores.csv,c6e14615758ef8fb1df3bffd6a3ee2e825cd769bcb61308ff5eb8f64ac61b353,2308,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_029/human_review/r1_scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_029/human_review/r2_concurrence.md,5be4f0b022716dfe146b36e3dda99c69b4b209d66248ab666496432c855f2f8c,1484,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_029/human_review/r2_concurrence.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_030/README.md,7160c2c094fa8d94cb553fa3d20ca29f13907ec68729e98dc49c1b8109a7b929,2451,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_030/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_030/RESULTS.md,cf5339c5c7b4b6cf757ff01c6011e432334344d8bc73200885f66ebbc1a83711,3842,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_030/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_031/README.md,0d5a198a51e40d99d8baef4b64c53aa9fcb92c2351a36b0a273398e2c2a4ac10,4530,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_031/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_031/human_review/RESULTS.md,b66ea9ae6bef6148ffa0188d6850a43aac0d81f37ba50b3090e8b51b8795358d,5120,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_031/human_review/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_031/human_review/r1_scores.csv,edfb06181826fad3e8802eac9bce2f88e5030b4b5f5781eb9a2a56439985fec4,1562,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_031/human_review/r1_scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_031/human_review/r2_scores.csv,7bdeee3772d066237db5e1549b2c96ded9ea3934d51e5540f733e4d0c6d0bb29,3234,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_031/human_review/r2_scores.csv,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_032/README.md,cbaf3b984b3fd42b36662775fcef8398ad3613005542c6c6ae8b206ebcd821cc,4888,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_032/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_032/RESULTS.md,46728a7a26e709c2f3e54d2ae26a4f3829cdec826ae0cb7532a1fd18386e630b,4486,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_032/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_033/README.md,2b4676f4ea7887f3718fc5fe62eb4ccec594e5702705a09b4ca3fd1654e6d9b1,4653,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_033/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_033/RESULTS.md,761807cb0bd6954e9f05d615d4ea64484e687da6be1c9de025af2e4f8b8befb3,6772,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_033/RESULTS.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_033/verdicts_run_29490380118.json,20e0d7f5e952b448d381961edc9572bb40468ac5195cc6c42c1b2ad5632869dc,3233,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_033/verdicts_run_29490380118.json,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_034/README.md,320c1841d1330b0f8e3fc7b6aab2ec0ee8f0ca2959e7b108a692916b15ee1d95,3229,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_034/README.md,Historical fixture retained because tests read it directly.
benchmarks/open_review/rounds/round_035/README.md,d1cecbac7a258cb14ccaad831b78fe30d833d91078e44b21c4ce5d55c9a08113,3976,regression_fixture,retained_regression_fixture,benchmarks/open_review/rounds/round_035/README.md,Historical fixture retained because tests read it directly.
benchmarks/pipeline.md,4d9c269a04302ba54a6cde6623068774fc9fd4f2e8d2d4dc7761909cec9cc775,1358,benchmark_asset,retained_and_reviewed,benchmarks/pipeline.md,Reviewed in the new repository.
benchmarks/register.md,a42460130bec028adff69282e2593dfbfad5352fc14eed467241419cfb8be7c1,1923,benchmark_asset,retained_and_reviewed,benchmarks/register.md,Reviewed in the new repository.
benchmarks/results/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,benchmark_asset,retained_and_reviewed,benchmarks/results/.gitkeep,Reviewed in the new repository.
benchmarks/results/README.md,88660bc241da7385f08eaaa2db85d54eb2593e108be4a074d86e9b2b59cb49ee,783,benchmark_asset,retained_and_reviewed,benchmarks/results/README.md,Reviewed in the new repository.
benchmarks/results/example_result.json,3226b6a48c7158718beadda2255d896b8f8587661a84e07d61c8d96de7b47260,834,benchmark_asset,retained_and_reviewed,benchmarks/results/example_result.json,Reviewed in the new repository.
benchmarks/results/example_scan.json,ee9892d207435c70c98961ffac6c624b8cb6e87f6ced86f32d69694361593a79,718,benchmark_asset,retained_and_reviewed,benchmarks/results/example_scan.json,Reviewed in the new repository.
benchmarks/results/result_schema.json,7e494988b1963ba101a8d992eb493b3b91985a1e353ef88f7f4792d8f4a59559,1356,benchmark_asset,retained_and_reviewed,benchmarks/results/result_schema.json,Reviewed in the new repository.
benchmarks/slm_open_eval/README.md,334de36ed7f30e9d1413ff2048c649285670bfa355db0cfc41bbf6481bdda8bc,2539,benchmark_asset,retained_and_reviewed,benchmarks/slm_open_eval/README.md,Reviewed in the new repository.
benchmarks/slm_open_eval/prompts/2026-05-10-smoke.json,62fe56f5c1f147ea7182dc852e5053fb4b9232b32fa9102aff56508a2ee30a8d,2491,benchmark_asset,retained_and_reviewed,benchmarks/slm_open_eval/prompts/2026-05-10-smoke.json,Reviewed in the new repository.
benchmarks/transfer/README.md,2b015438ed1c7f38732a60e815727cdaa0449970c893bcaa025a8ffbced5fa9f,690,benchmark_asset,retained_and_reviewed,benchmarks/transfer/README.md,Reviewed in the new repository.
data/papers/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,data_or_example,retained_and_reviewed,data/papers/.gitkeep,Reviewed in the new repository.
data/papers/2505.17762,82324acca80146e09b4bcdedf9ef2f75b643b4f179fba4df8155aa73313d9be7,959613,data_or_example,renamed_and_archived,data/papers/conflicting_evidence_fact_checking_arxiv_2505_17762.pdf; archive/source-data/papers/2505.17762,"Paper identified, given a descriptive filename, and source copy retained."
docs/00_shadow_seed_learning_4_6.md,c2ceb452f06ededc826bc838dfe9e5792d2b408288e1812a1f35f0a3ffaeb90b,11437,documentation,archived_and_replaced,archive/source-docs/00_shadow_seed_learning_4_6.md,Original document archived; active English documentation rebuilt by topic.
docs/01_framework.md,9eb3f41710db98350ad67ffb774b4041cdfc56ad4c5e18ffd58c06feb8fd6308,6002,documentation,archived_and_replaced,archive/source-docs/01_framework.md,Original document archived; active English documentation rebuilt by topic.
